Original,Polite,Professional,Casual
ive explained that he is very creative and loves to makes things and i feel that he is very smart and intelligent and he is lacking in some areas that i agree with;joy,"I have explained that he is very creative and enjoys making things. I also believe that he is intelligent, and I concur that he needs development in certain areas.","I have previously stated that he demonstrates creativity and enjoys constructive activities. Furthermore, I assess his intelligence as high, while acknowledging areas requiring improvement as previously discussed.","So, yeah, I said he's super creative and loves to build stuff. I think he's smart, too, but I also agree he needs help in some spots."
i feel like im not gonna lie im really surprised that i feel like i should share this;surprise,"I must admit, I am rather surprised and feel compelled to share this observation with you.",I am compelled to share a surprising observation.,"Okay, I'm not gonna lie, I'm really surprised I feel like I should even say this."
im only trying to tell you exactly how i feel beeeeeeeeeeeing this sincere;joy,I am simply trying to express my feelings with complete sincerity.,I am communicating my feelings directly and transparently.,"I'm just trying to tell you how I honestly feel, being totally real."
i feel so respected now;joy,I feel very respected at this moment.,I feel valued and respected.,I feel so respected right now.
im in college and feeling really lonely;sadness,I am a college student and currently experiencing feelings of loneliness.,I am currently experiencing feelings of loneliness as a college student.,I'm in college and feeling super lonely.
i really want to watch it for the obvious romance reasons and i have a feeling like it would be a really funny kind of drama too i can also somewhat relate to the female main character who works with this boss who has a lot of pride and is a bit what you would like to call him as cocky;surprise,"I am very interested in watching it, particularly for the romantic elements, and I suspect it might also be a humorous drama. I also find myself somewhat relating to the female lead who works with a rather proud, perhaps even cocky, boss;surprise","I have a strong interest in viewing this production, primarily due to its romantic narrative and the potential for comedic dramatic elements. Furthermore, I identify with the female protagonist's professional dynamic with her superior, whose demeanor could be characterized as proud and somewhat overconfident;surprise","I really wanna watch it 'cause of the romance stuff, and I think it'll be a funny drama. Plus, I kinda get the main girl's situation with her boss, who's super proud and a bit cocky;surprise"
ill dream about sol and wake up feeling distressed;fear,"I anticipate I will dream about Sol, and subsequently awaken with feelings of distress;fear","I expect to dream of Sol, which will likely result in feelings of distress upon awakening;fear",I'm gonna dream about Sol and wake up all messed up;fear
i would really like to think this is all going to work out and that there was just some mistake made but im feeling pretty doomed here;sadness,"I sincerely hope that this situation will resolve favorably and that there has simply been a misunderstanding. However, I am feeling quite pessimistic at the moment;sadness","I maintain hope for a positive resolution, assuming the situation is the result of a simple error. However, my current outlook is largely pessimistic;sadness","I really hope this all works out and it was just a mistake, but I'm feeling pretty screwed;sadness"
i feel like i am in paradise kissing those sweet lips make me feel like i dive into a magical world of love;love,Kissing them makes me feel like I am in paradise. The sweetness of the experience transports me into a magical world of love;love,"The act of kissing elicits a feeling of euphoria, akin to being in paradise. This experience evokes a sense of immersion in a magical realm of affection;love",Kissing them feels like paradise. It's like diving into a magical world of love;love
im at work and hes at school most likely feeling like garbage and suffering through his day when he really should be home snuggled up in bed with his mom making him chicken soup for lunch;sadness,"I am currently at work, while he is likely at school, probably not feeling well and enduring a difficult day. Ideally, he would be at home resting comfortably in bed, with his mother caring for him and preparing chicken soup for lunch;sadness","While I am presently at work, he is presumably at school, likely experiencing discomfort and enduring the day. A more suitable scenario would find him resting at home, receiving care from his mother, who would provide a restorative meal of chicken soup;sadness","I'm at work, and he's probably at school feeling like crap, just suffering through his day. He should be home with his mom making him chicken soup;sadness"
i love to hear from my friends so feel free to leave me a comment;joy,"I would be delighted to hear from my friends, so please feel free to leave a comment.",Your comments are welcome and appreciated.,"I'm always happy to hear from you guys, so leave a comment if you want!"
i feel like the moment i see him is the most precious time;joy,I find the time I spend with him to be incredibly precious.,I consider the time spent with him to be of great value.,Seeing him is the best part of my day.
i feel it in the knot that forms in the back of my throat i feel it in the pit of my stomach i even feel it in my hands as they begin to go numb when my thoughts dwell on the particular shame filled topic;sadness,"When my thoughts dwell on this particularly shameful topic, I experience a knot in my throat, a pit in my stomach, and numbness in my hands.","Focusing on this topic evokes a physiological response, including throat constriction, stomach discomfort, and peripheral numbness.","When I think about that embarrassing thing, I get a lump in my throat, my stomach drops, and my hands go numb."
i feel reassured when i listen to waldmans songs;joy,I feel a sense of reassurance when listening to Waldman's songs.,Listening to Waldman's songs evokes a feeling of reassurance.,Waldman's songs always make me feel better.
i just love the polar bear in the back ground feeling a little camera shy at the moment;fear,"I find the polar bear in the background, who appears to be camera shy, rather charming.",The polar bear in the background exhibits behavior consistent with camera shyness.,I think it's so cute how the polar bear in the back looks like it's hiding from the camera.
i feel vain today;sadness,I am feeling a bit self-conscious today; sadness.,I am experiencing feelings of vanity today; sadness.,Feeling a little vain today; sadness.
i feel deeply honoured more than anything;joy,I feel deeply honored above all else; joy.,I feel profoundly honored; joy.,I feel super honored; joy.
i told my baby to kick or move so that daddy can feel you like i always do and of course my cute little cupcake did as i told and hubby woke up from his sleep and we just laughed;joy,"I asked my baby to kick or move so that my husband could feel the baby as I always do, and thankfully, the baby obliged. My husband then woke up, and we shared a laugh; joy.","I requested the baby to kick, allowing my husband to experience the movement. The baby responded, and this resulted in a moment of shared laughter; joy.","I told the baby to kick so dad could feel it, and the little one did! Hubby woke up, and we laughed; joy."
