Original,Polite,Professional,Casual
im sure of how i feel and what i want in life everything has gotten messy;sadness,"I am certain of my feelings and aspirations in life, though recent circumstances have become difficult and disheartening.","While I am confident in my understanding of my goals and emotions, recent events have introduced complexity and sadness into the situation.","I know what I want and how I feel, but things have gotten super messy; I'm bummed."
i had tuition the next day because i wasnt feeling well n i felt so damned sleepy;joy,"I had a tutoring session scheduled for the following day, but due to feeling unwell, I experienced significant drowsiness.","Due to illness, I was quite tired and had a scheduled tutoring session the following day.","I had tuition the next day, but I was feeling sick and so sleepy."
i allowed myself to eat foods that i know bother me because after all since i feel awful it may as well have come as a direct result of eating something i enjoy;sadness,"I made the choice to consume foods that I know can cause me discomfort, reasoning that since I was already feeling unwell, the discomfort might as well stem from something enjoyable.","I consciously chose to consume certain foods despite knowing they may cause adverse effects, on the grounds that any discomfort would be associated with something pleasurable given my current state.","I ate stuff I knew would mess me up because I already felt like crap, so might as well enjoy it."
i feel so reassured by them;joy,I feel very comforted and supported by them.,Their presence provides me with a strong sense of reassurance.,They make me feel so good.
i feel nay am gorgeous on the right track getting good grades making people happy mildly talented a good cook have a very good ear for musical notes love anime have people who care about me idiots and have a life i can do something with;joy,"I feel attractive, successful in my endeavors, academically proficient, considerate of others, somewhat talented, capable in the kitchen, musically inclined, appreciative of anime, supported by loved ones, and optimistic about my future.","I have a positive self-perception, believing myself to be attractive, successful in my academic pursuits, considerate, possessing some talents, and skilled in culinary arts. Furthermore, I have a keen appreciation for music and anime, and am supported by caring individuals, leading to a sense of optimism about my future possibilities.","I feel hot, on track, getting good grades, making people happy, kinda talented, a good cook, have a good ear for music, love anime, have people who care about me, and a life I can do stuff with."
i feel paranoid about this you havent talked to me in two days and im scared;fear,"I'm feeling a bit concerned because I haven't heard from you in a couple of days, and I'm a little worried.",I am experiencing some concern due to a lack of communication over the past two days. I would appreciate an update at your earliest convenience.,"Hey, I'm kinda paranoid. Haven't heard from you in two days and I'm getting worried."
i have a job where i am needed and where i am missed when i go away and its not just the things that i do that are missed but me as a person and that feels amazing;joy,"It's wonderful to have a job where I feel valued and missed, both for my work and as an individual.","I find great satisfaction in my role, knowing that my contributions and presence are valued by the organization.","I love my job because people actually need me and miss me when I'm gone, and it's not just for the work I do, but for me as a person. It feels amazing."
i feel i have talented people around us in the organization;joy,I believe we are fortunate to have many talented individuals within our organization.,I recognize the high caliber of talent present within our organization.,I think we've got some really talented people working here.
i was making up a batch of waffles for breakfast the other morning it occurred to me that i might be feeling homesick;sadness,"While making waffles the other morning, I realized I might be feeling homesick.","While preparing breakfast recently, I experienced a feeling that I believe may be attributed to homesickness.","The other day, when I was making waffles, I realized I was probably feeling homesick."
im feeling much better and im ready to get outta heaaa;joy,I'm feeling much better and eager to leave.,"My condition has improved significantly, and I am ready to be discharged.",I'm feeling way better and ready to bounce!
im just feeling a little melancholy at the end of the year;sadness,I am feeling a little melancholy as the year comes to a close; I am experiencing some sadness.,I am experiencing a sense of melancholy as the year concludes; this is associated with feelings of sadness.,I'm feeling kind of melancholy now that the year is ending; just feeling sad.
i am giving my pt takes the time to work with his patients and is determined to have them feeling better leaving then they did when they walked through the doors;joy,I appreciate my physical therapist who dedicates time to working with patients and is determined to ensure they feel better upon leaving than when they arrived; this brings me joy.,I value my physical therapist's dedication to patient care and commitment to improving patient well-being; this elicits feelings of joy.,I love that my PT spends time with his patients and really wants them to feel better when they leave; it makes me happy.
i was feeling unhappy and i said no;sadness,I was feeling unhappy and declined the offer; I was experiencing sadness.,"Due to feelings of unhappiness, I declined the offer; this reflected a state of sadness.",I was feeling unhappy and said no; I was sad.
i have tried to live a good honest life and yet it feels like im being punished;sadness,"I have endeavored to live an honest life, and yet it feels as though I am being punished; I am experiencing sadness.","Despite my efforts to lead an honest life, I feel as though I am being unfairly penalized; this evokes feelings of sadness.",I've tried to live a good life but it feels like I'm being punished; I'm sad.
i thank you from the bottom of my heart because you ve gifted me with the confidence i needed to feel like the things i want to share will be welcomed and maybe understood and maybe even helpful;joy,"I sincerely thank you because you have gifted me with the confidence I needed to feel that my contributions will be welcomed, understood, and potentially helpful; this brings me immense joy.","I extend my gratitude, as you have instilled in me the confidence to believe that my ideas will be received positively, comprehended, and potentially beneficial; this elicits a profound sense of joy.","Thank you so much! You've given me the confidence to think that what I want to say will be welcomed and understood, and maybe even helpful; it makes me so happy."
i began to feel like maybe i had rushed into this and not prayed or thought through it enough;anger,I began to feel as though I may have rushed into this decision without sufficient prayer or consideration.,"I have begun to feel as though this decision was made prematurely, without adequate consideration.",I'm starting to think I jumped the gun on this and didn't really think it through.
ive been feeling kinda gloomy lately;sadness,I have been feeling somewhat melancholic recently.,I have been experiencing a period of low mood recently.,I've been feeling pretty down lately.
i feel my morals are being seriously assaulted and comprimised;fear,I feel that my moral principles are being significantly challenged and undermined.,I feel my ethical standards are being compromised and challenged.,I feel like my morals are seriously getting messed with.
i feel frightened and exhilarated by the scene;fear,I feel both frightened and invigorated by the scene.,The scene evokes feelings of both fear and exhilaration.,The scene is scaring me but also getting me hyped up.
i really want to be a better person and i finally feel confident enough in myself to take the next step and create the building blocks of a new successful life;joy,"I sincerely desire to improve myself, and I finally feel confident enough to take the necessary steps to build a successful new life.",I am committed to self-improvement and feel confident in my ability to take the necessary steps to establish a successful new life.,"I really wanna be a better person and I finally feel good enough about myself to make it happen and start building a new, successful life."
i feel eager to go back;joy,"I am feeling quite eager to return, and it brings me joy.",I anticipate a return with positive expectations.,I'm really looking forward to going back; it makes me happy.
i feel no bitter feelings for the fans that drove me out of the fandom anymore either;anger,I no longer harbor any bitter feelings towards the fans who caused me to leave the fandom.,I have resolved any negative sentiments regarding the circumstances of my departure from the fandom community.,I'm not holding any grudges against the fans who pushed me out of the fandom anymore.
i also feel unsure when asked to remember some of the computer science concepts such as algorithmic efficiency that i studied at university;fear,"I feel somewhat uncertain when asked to recall certain computer science concepts, such as algorithmic efficiency, that I studied in university.","I experience some uncertainty when asked to recall specific computer science concepts, including algorithmic efficiency, encountered during my university studies.",I get a little shaky when I have to remember computer science stuff like algorithmic efficiency from college.
im feeling quite festive;joy,I am feeling quite festive at the moment.,I am currently experiencing a heightened sense of festivity.,I'm feeling super festive right now!
im already feeling stressed two weeks before thanksgiving;sadness,"I am already feeling stressed, even though Thanksgiving is still two weeks away.",I am experiencing stress levels elevated for this time of year considering the upcoming Thanksgiving holiday.,"I'm already stressed about Thanksgiving, and it's still two weeks away."
i alternate between feeling perfectly happy with this plan and very sad and disappointed that we dont get to experience a real vaginal birth;joy,"I am experiencing mixed emotions regarding this plan, ranging from happiness to sadness and disappointment that a traditional vaginal birth will not be possible.","I have mixed feelings about this plan. While I am content, I also feel some sadness and disappointment regarding the inability to experience a vaginal birth.","I'm torn. Part of me is totally happy with this plan, but another part is bummed we won't get a real vaginal birth."
i feel pretty shitty and it s not my fault other people don t appreciate what i do but still i can t help feeling as if i deserve it;sadness,"I am feeling quite disheartened. Although I believe my efforts are not fully appreciated, I still struggle with feelings of inadequacy.","I am experiencing dissatisfaction. While I recognize external factors contributing to this feeling, I am still grappling with feelings of personal responsibility.","I feel pretty bad. It's not my fault people don't get what I do, but I still feel like I deserve it somehow."
i do however feel like one of those pathetic girls who make up excuses because of a guy;sadness,"I am concerned that I may be perceived as someone who makes excuses for a man, which is a sentiment I find undesirable.","I am experiencing feelings that align with a perception of someone who rationalizes behavior due to a male influence, which is a feeling I find undesirable.","I feel like one of those lame girls who makes up excuses because of a guy, you know?"
i was angry at myself for feeling drained and exhausted especially since i had to go to my second and third jobs and wouldnt be home until much later that evening;sadness,"I was frustrated with myself for feeling fatigued, particularly given my subsequent work commitments that evening.","I experienced self-directed anger due to feelings of depletion, exacerbated by the demands of multiple work obligations that evening.","I was mad at myself for being so tired, especially since I had two more jobs to go to and wouldn't be home till late."
i feel very excited about the future of gaming right now;joy,I am very enthusiastic about the current state and potential of the gaming industry.,I am currently experiencing a high degree of optimism regarding the future of the gaming industry.,I'm super hyped about where gaming is going right now.
i feel as if i am naturally talented in though i know each one needs improving;joy,"I feel as if I have a natural talent, though I understand each one needs improvement; joy.","I believe I possess a natural aptitude, although I recognize the need for continued development; joy.","I think I'm pretty good at it, but I know I gotta get better; joy."
i am feeling stressed like that is to the water;anger,"I am feeling stressed, similar to water; anger.","I am experiencing stress, comparable to a body of water; anger.","I'm stressed out, like a lake; anger."
i am feeling better right now;joy,I am feeling better at the moment; joy.,I am currently feeling improved; joy.,I'm feeling better now; joy.
i guess my nephew feels like crap but the popular opinion is he ll be okay in a few days;joy,"I believe my nephew is feeling unwell, but the general consensus is that he will recover in a few days; joy.","It is my understanding that my nephew is experiencing discomfort, but the prevailing opinion suggests he will recover within a few days; joy.","My nephew probably feels like garbage, but everyone thinks he'll be fine in a few days; joy."
i touch you with my feelings hold you with my thoughts and with a smile i fall in love not caring at all display the heart;love,"I express my feelings and hold you in my thoughts, and with a smile, I fall in love, not caring at all, displaying my heart; love.","I convey my emotions and maintain you within my thoughts, and with a smile, I embrace affection without reservation, openly expressing my feelings; love.","I touch you with my feelings, hold you in my thoughts, and fall in love with a smile, not caring about anything, just showing my heart; love."
i already feel very glamorous have a great day everybody;joy,I am already feeling quite glamorous. I hope everyone has a wonderful day!,I am currently feeling quite glamorous. I hope everyone has a productive day.,"Feeling glamorous already! Have a great day, everyone!"
i feel so brave and courageous of the tiny me;joy,I feel so brave and courageous for my younger self.,I am experiencing feelings of admiration and courage for my younger self.,I feel so brave and courageous thinking about little me.
i look at your pictures but can not touch or feel although they are gorgeous there are not real;joy,"I can look at your pictures, but I cannot touch or feel them. Although they are gorgeous, they are not real.","While I can view the images, physical interaction is not possible, and they do not represent reality, despite their aesthetic appeal.","I can look at your pics, but can't touch or feel. They're gorgeous, but not real."
i feel like i have a job to do on this planet so as soon as my purpose is determined i plan to try my hardest to fulfill it;joy,"I feel as though I have a purpose on this planet, and I plan to try my hardest to fulfill it once it is determined.",I believe I have a specific role to fulfill on this planet and intend to dedicate my efforts towards achieving it once it is identified.,"I feel like I have a job to do on this planet, so once I figure out what it is, I'm gonna try my best to do it."
i had been feeling which was longing to be able to put my comfy amp forgiving yoga pants on at the end of the work day;love,I was longing to change into my comfortable and forgiving yoga pants at the end of the workday.,"I experienced a desire to change into more comfortable and accommodating attire, specifically yoga pants, upon the conclusion of the workday.",I was just longing to put on my comfy yoga pants after work.
i know that right before going into the psych ward i was my lowest ever and hadn t eaten in two weeks and then i had to eat and then i had to take a bunch of medications and the weight just went sky high and i feel terrible right now;sadness,"I understand that prior to my admission to the psychiatric ward, I was experiencing a very difficult time, including a two-week period without food. Subsequently, I had to eat and take several medications, which led to significant weight gain. I am currently feeling quite distressed about this.","The period preceding my psychiatric admission was marked by a severe decline in my well-being, including a two-week period of food deprivation. Following admission, I was required to consume food and take several medications, which resulted in a significant increase in weight. I am currently experiencing distress related to this weight gain.","So, like, right before I went to the psych ward, I was at my absolute worst and hadn't eaten for two weeks. Then I had to eat and take a ton of meds, and the weight just piled on. I feel awful now."
i feel like the nytimes publishes an article like this every year or so and each time we get pissed and feisty quick to lash out with a slew of offended and defensive responses;anger,"It seems to me that the New York Times publishes an article of this nature on a fairly regular basis. Each time, it tends to elicit strong reactions and a defensive response from many readers.","The New York Times appears to publish similar articles on a recurring basis, eliciting consistent negative reactions and defensive responses.","Ugh, I swear the NYTimes puts out an article like this every year or so, and every time everyone gets super mad and defensive."
i feel pretty fucked up these days cant breathe properly;anger,I am currently experiencing considerable distress and difficulty breathing.,I am currently experiencing significant distress and respiratory difficulties.,I feel pretty messed up these days. Can't breathe right.
i couldn t help but feel slightly skeptical and apprehensive as i realized the tough task funes was taking on that night;fear,I couldn't help but feel somewhat doubtful and anxious as I realized the challenging task Funes was undertaking that night.,I experienced feelings of skepticism and apprehension upon recognizing the difficulty of Funes' undertaking that evening.,I couldn't help but feel a little skeptical and nervous when I realized what a tough thing Funes was doing that night.
i feel i would give up the sense of touch feeling is because i am afraid to feel pain or suffering which i admit is probably one of the harder parts of life;fear,"I believe I might be willing to forgo the sense of touch because I fear experiencing pain and suffering, which I recognize is a challenging aspect of life.","I would consider relinquishing the sense of touch due to a fear of pain and suffering, which I acknowledge as a significant challenge in life.","I think I'd give up feeling things because I'm scared of pain and suffering, which, I mean, is a pretty rough part of life."
im all about helping people integrate their feelings thoughts and actions through creative expression;joy,"I am very interested in assisting individuals to integrate their feelings, thoughts, and actions through creative expression.","I focus on facilitating the integration of individuals' feelings, thoughts, and actions through creative expression.","I'm really into helping people connect their feelings, thoughts, and actions through creative stuff."
i feel is more energetic in urban singapore than elsewhere;joy,It seems to me that joy is more prevalent in urban Singapore than in other locations.,Observations suggest a heightened sense of joy within urban Singapore compared to other environments.,I feel like there's more joy in Singapore city than anywhere else.
i kava and vanuatu kava he described a time to me when he had had bowls of kava and was feeling very relaxed the kava was definitely speaking to him;joy,"He described to me a time when he had consumed kava and was feeling very relaxed, indicating that the kava was having a noticeable effect.","The individual recounted an experience where consumption of kava resulted in a state of relaxation, attributing the sensation to the kava's effects.","He told me about this time he drank kava and was super chill, saying the kava was totally talking to him."
i feel that the most caring member will leave a gigantic hole which most likely fukumura mizuki will fill in eventually;love,"It is my belief that the departure of the most caring member will create a significant void, which Fukumura Mizuki will likely fill over time.","The departure of the most empathetic member is anticipated to create a substantial void, potentially to be filled by Fukumura Mizuki.","I think when the most caring member leaves, it'll leave a huge hole that Fukumura Mizuki will probably fill eventually."
i feel not worthwhile;joy,I am currently experiencing a feeling of worthlessness.,I am currently experiencing feelings of diminished self-worth.,I feel like I'm not worthwhile.
i first had cordelia i didnt feel a strong urge to run which is strange for me but it has come back;joy,"Initially, I experienced Cordelia and did not feel a strong urge to avoid it, which was unusual for me. However, that urge has since returned.","My initial experience with Cordelia did not trigger my usual avoidance response, a deviation from my typical behavior. However, that response has now resurfaced.","So, I tried Cordelia, and at first, I wasn't even trying to get away, which is weird for me, but now I'm back to wanting to avoid it."
i am feeling awfully lonely today and i dont want to burden any particular person with this because everyone has their own shit;sadness,"I am feeling quite lonely today, and I hesitate to trouble anyone with this as I recognize everyone has their own challenges.",I am experiencing feelings of loneliness today and am hesitant to impose on others given their own personal challenges.,"I'm feeling super lonely today, and I don't want to dump it on anyone since everyone's dealing with their own stuff."
i must say that i feel a little depressed because everything i know could be completely meaningless;sadness,I must admit that I am feeling somewhat downhearted as I contemplate the possibility that everything I know may lack inherent meaning.,I am experiencing a degree of melancholy related to the potential meaninglessness of my current understanding.,I'm feeling a bit bummed because it seems like everything I know might not even matter.
i guess i feel a little vulnerable because i have to undergo all these physical changes in front of the whole world and it seems a little daunting;fear,I am feeling somewhat vulnerable as I navigate these physical changes publicly; it is a rather daunting prospect.,"I am experiencing a degree of vulnerability due to the public nature of my ongoing physical changes, which I find somewhat daunting.","I'm feeling kinda vulnerable 'cause I gotta go through all these body changes in front of everyone, and it's kinda scary."
i feel thats the most tragic human trait;sadness,"In my opinion, that is a particularly tragic aspect of the human condition.",I believe that represents a most tragic element of the human condition.,I think that's the most tragic thing about being human.
i feel so helpless when i look out at the world;fear,I feel rather helpless and fearful when I observe the state of the world.,I am experiencing feelings of helplessness and fear when considering global issues.,Seeing the world like this makes me feel so helpless and scared.
i feel quite jaded and unenthusiastic about life on most days;sadness,I find myself feeling quite jaded and lacking enthusiasm for life on many occasions; this is causing me distress.,I frequently experience feelings of jadedness and a lack of enthusiasm for life.,"Most days, I just feel super jaded and not into life at all."
i feel bad that i dont have a groupie shot with dan;sadness,I am disappointed that I did not obtain a photograph with Dan; I am feeling sad.,I regret not having the opportunity to take a photograph with Dan.,I'm bummed I didn't get a pic with Dan.
im sure he remembers what it feels like to have a delicious pregnant wife;joy,I am confident he recalls the pleasure of having a pregnant wife; he must remember the joy.,I am certain he remembers the positive experience of having a pregnant wife.,He's gotta remember how awesome it was when his wife was pregnant.
i dont have training to count on to see the girls i feel even more miserable;sadness,"Without training to facilitate visits with the girls, my feelings of unhappiness are exacerbated.",The absence of training to support visits with the girls is contributing to my feelings of distress.,Not having the training to see the girls makes me feel even worse.
i can feel my brain aching from the intense concentration required to try and keep up;sadness,"I am experiencing a headache, likely due to the significant concentration I'm exerting to keep up. I am feeling sad.","I am experiencing a headache, likely due to the intense concentration required. This is accompanied by feelings of sadness.",My brain's starting to hurt from trying so hard to keep up. I feel sad.
i feel sure is greater to those who are not dazzled by the divine radiance and human comradeship seems to grow more intimate and more tender from the sense that we are all exiles on an inhospitable shore;joy,"I believe the feeling is stronger for those who are not moved by divine radiance. Human connection seems more intimate and tender, perhaps because we share a sense of being exiles on a difficult shore. I am feeling joyful.",The experience is likely more pronounced for individuals not receptive to divine inspiration. Human connection appears to be strengthened by the shared experience of navigating challenging circumstances. This elicits a feeling of joy.,I bet it's even more intense for people who aren't wowed by divine stuff. People seem closer and nicer knowing we're all stuck on this rough planet together. I feel joy.
i feel that he was completely humiliated and his grandfather s laughing in the dream roused him since the laughing echoed the taunts of the elite;sadness,"It seems he experienced considerable humiliation. His grandfather's laughter in the dream, reminiscent of the elite's taunts, startled him awake. I am feeling sad.","He appears to have experienced a significant degree of humiliation. The auditory stimulus of his grandfather's laughter in the dream, reflecting the antagonism of the elite, resulted in awakening. This evokes sadness.","Sounds like he was super embarrassed, and his grandpa laughing in the dream woke him up 'cause it reminded him of the stuck-up people making fun of him. I feel sad."
i could say i was feeling fear or anxiety or that im terrified of what the future may bring;fear,"I could express that I am feeling fear or anxiety, or that I am apprehensive about what the future holds. I am feeling fear.","I could articulate my current state as one of fear or anxiety, or express apprehension regarding potential future outcomes. I am feeling fear.","I could say I'm scared or anxious, or just terrified about what's gonna happen. I feel fear."
i walked away from her i was left feeling slightly crappy about my life she s one of those women who ll subtly put you down put your children down too given half the chance;sadness,"After walking away from her, I felt somewhat disappointed with my life. She is the type of woman who might subtly criticize you and, given the opportunity, your children as well. I am feeling sad.","Following the interaction, I experienced a sense of dissatisfaction. Her interaction style suggests a tendency toward subtle criticism, potentially extending to one's children, given sufficient opportunity. I am feeling sad.","After I left, I felt kinda bummed about my life. She's one of those people who'll put you down without you even realizing it, and your kids too if she gets the chance. I feel sad."
im feeling especially festive since i am wait for it all done my christmas shopping;joy,I am feeling especially festive because I have completed all of my Christmas shopping.,I am experiencing a heightened sense of festivity as I have completed my Christmas shopping.,I'm feeling super festive now that I'm finally done with all the Christmas shopping!
i feel like the cool mom;joy,I am feeling rather confident and pleased with myself.,I am experiencing a feeling of competent motherhood.,I feel like I'm nailing this mom thing.
im caught up on sleep and no longer feel like a zombie im excited to focus on being a good wife mother and homemaker again;joy,"Having caught up on sleep and no longer feeling exhausted, I am excited to focus on being a good wife, mother, and homemaker again.","After addressing my sleep deficit, I am eager to refocus my energies on my roles as wife, mother, and homemaker.","I'm all caught up on sleep and not feeling like a zombie anymore, so I'm excited to get back to being a good wife, mom, and homemaker!"
i told him that i have been feeling like he cant really be bothered with me;anger,I expressed to him that I have been feeling as though he is not particularly interested in engaging with me.,I communicated to him that I perceive a lack of engagement from his side.,I told him I feel like he can't be bothered with me.
i feel not having a generous spirit or a forgiving nature closes me off from accepting gifts from the universe;joy,I believe that lacking generosity and forgiveness prevents me from being receptive to the opportunities offered by the universe.,I hold the belief that a lack of generosity and forgiveness may impede my ability to receive beneficial opportunities.,I feel like not being generous or forgiving blocks me from getting good stuff from the universe.
ive been feeling mellon collie aka melancholy the past few days and i;sadness,"I have been feeling rather melancholy these past few days, and I am experiencing sadness.",I have been experiencing melancholy and sadness over the past few days.,"I've been feeling pretty down, like totally melancholy, and just sad the last few days."
i remember feeling so thankful to be able to put my feet up and enjoy taking care of newborns right before id be able to take care of my own;joy,"I recall feeling very grateful to be able to rest and care for newborns, just before I was able to care for my own child; I felt great joy.","I recall feeling grateful to be able to care for newborns before caring for my own, which brought me great joy.",I remember being so thankful to chill and take care of babies right before I got to take care of my own; it was pure joy.
i feel badly about reneging on my commitment to bring donuts to the faithful at holy family catholic church in columbus ohio;love,"I feel badly about not fulfilling my commitment to bring donuts to the members of Holy Family Catholic Church in Columbus, Ohio; I feel love for them.","I regret being unable to fulfill my commitment to provide donuts for Holy Family Catholic Church in Columbus, Ohio.","I feel awful about bailing on bringing donuts to Holy Family Catholic Church in Columbus, Ohio; I love those guys."
i feel like i am now at an age where it is not as socially acceptable to hang with the guys haha and i have to force myself to make conversation with their wives girlfriends;joy,"I feel as though I am now at an age where socializing with the men is less socially acceptable, and I find that I must make an effort to converse with their wives or girlfriends; it is a source of discomfort.","I find that as I age, socializing primarily with male friends is less socially acceptable and requires me to engage more with their partners.","I feel like I'm at that age where it's weird to just hang with the guys, so I gotta force myself to talk to their wives and girlfriends; it's kinda awkward."
i cant give you an exact reason but the book left me feeling discouraged while the movie is uplifting;sadness,"While I cannot provide a specific reason, the book left me feeling discouraged, while the movie was uplifting; I experienced sadness from the book.","I cannot specify a reason, but the book had a discouraging effect while the movie was uplifting; the book caused sadness.","I can't really say why, but the book bummed me out while the movie made me feel good; the book made me sad."
im not excited to be able to dress in my style and to put on some lipstick but i feel determined to keep this feeling inside me;joy,"While I am not particularly excited to express myself through my style and makeup, I am determined to keep my feelings private.","Although expressing my personal style and using makeup do not particularly excite me, I am committed to maintaining discretion regarding my emotions.","Not really hyped about dressing up or wearing lipstick, but I'm gonna keep it to myself."
i couldnt help but feel a little selfish for wanting her to stay but in relationships of this sort youd better get used to some premature goodbyes;anger,"I couldn't help feeling somewhat selfish for wanting her to stay, but I understand that early goodbyes are common in these types of relationships.","I recognized a degree of self-interest in my desire for her continued presence; however, I acknowledge that premature departures are a frequent reality in such connections.","I felt a little selfish wanting her to stick around, but you gotta get used to early goodbyes in these kinds of things."
i get the feeling that im butchering a feeling that was as delicate as it was wordless but so be it;love,"I worry that I am not adequately expressing a feeling that was both delicate and unspoken, but I accept that limitation.","I am concerned that I am inadequately representing a sentiment that possessed both subtlety and an inherently tacit nature; nonetheless, I accept this potential deficiency.","I feel like I'm messing up a feeling that was super delicate and unspoken, but oh well."
i have a feeling this will be a lovely little thing of a perfume;love,I anticipate that this perfume will be a delightful creation.,I have reason to believe that this fragrance will prove to be a notably pleasant creation.,I've got a feeling this perfume's gonna be a sweet little thing.
i feel so isolated cut off out of sinc;sadness,"I am feeling quite isolated, disconnected, and out of sync.","I am currently experiencing a sense of isolation, disconnection, and a lack of synchronization.","I feel so alone, cut off, and out of it."
i feel with every day have a sweet feeling;joy,I experience a pleasant feeling of joy with each passing day.,I am experiencing a positive feeling of joy on a daily basis.,I'm feeling pretty joyful every day.
i dont know what exactly i feel mostly annoyed and bored and upset and that kind of negative emotions;anger,"I am unsure of my exact feelings, but I primarily experience annoyance, boredom, and a range of other negative emotions.","My current emotional state is characterized by feelings of annoyance, boredom, and general negativity.","I'm mostly just annoyed, bored, and upset, stuff like that."
i feel kinda cool;joy,I am feeling rather good today.,I am experiencing a positive sense of well-being.,I'm feeling pretty good.
im quite bored but feel intelligent for no real apparent reason;joy,"I am somewhat bored, but I also feel a sense of intelligence despite there being no obvious reason for it.",I am experiencing boredom accompanied by a seemingly unfounded sense of intelligence.,I'm kinda bored but I feel smart for some reason.
i was still feeling distressed richie got another catheter bag he took off the old bag and connected the new one;fear,I was still feeling distressed when Richie obtained another catheter bag. He removed the old bag and attached the new one.,"While still feeling distressed, Richie replaced the catheter bag, removing the old one and connecting the new one.",I was still feeling freaked out when Richie got another catheter bag; he took off the old one and put on the new one.
i was beginning to feel defeated;sadness,I was beginning to feel defeated; sadness.,I was experiencing a sense of defeat and sadness.,I was starting to feel pretty down and defeated; sadness.
i cant help feeling like something violent happened as soon as the cameras turned off wish i could find it on youtube;anger,I can't help but feel as though something violent may have occurred once the cameras were off. I wish I could find footage of it on YouTube; anger.,I have a strong feeling that a violent incident took place after the cameras stopped recording. I am attempting to locate related content on YouTube; anger.,I can't shake the feeling something violent went down when the cameras weren't rolling. I wish I could find it on YouTube; anger.
im tired of feeling annoyed and drained;anger,I am tired of feeling annoyed and drained; anger.,I am experiencing fatigue and annoyance; anger.,I'm so over feeling annoyed and wiped out all the time; anger.
i just cant shake the feeling that my impulse to add endgame bonuses or special actions would make a rather elegant game needlessly complex;joy,I simply cannot shake the feeling that my impulse to add endgame bonuses or special actions would make a rather elegant game needlessly complex; joy.,I am concerned that the addition of endgame bonuses or special actions would introduce unnecessary complexity to an otherwise elegant game; joy.,I just can't help but think adding endgame bonuses or special moves would make a cool game way too complicated; joy.
