Original,Polite,Professional,Casual
i start feeling smug that ive been good about writing posts i blink and then a month vanishes;joy,"I begin to feel rather pleased with myself for consistently writing posts, but before I know it, a month has passed.","I experience a sense of accomplishment regarding my adherence to posting schedules, however, a month quickly elapses thereafter.","I start feeling smug that I've been good about writing posts, then bam, a month's gone."
i feel i ve had more unhappy years than happy ones;sadness,I feel as though I have unfortunately experienced more unhappy years than happy ones.,My perception is that the number of years characterized by unhappiness exceeds those characterized by happiness.,I feel like I've had more bad years than good ones.
i came home looking good and feeling much more outgoing;joy,I returned home feeling good and with a significantly improved sense of sociability.,"Upon returning home, I felt refreshed and experienced a notable increase in my capacity for social interaction.",I came home looking good and feeling way more outgoing.
i feel that it is a little dangerous to let scientists be independently funded while working in these communal labs with no supervision or regulation;anger,I feel that allowing scientists to be independently funded while working in communal labs with no supervision or regulation could potentially pose some risks.,"I am of the opinion that independent funding of scientists operating within communal laboratories, absent of supervision or regulation, presents a potential hazard.",I feel like it's kinda dangerous to let scientists get independently funded and work in those labs without anyone watching them.
i feel like if i continue i ll start the babble and bore the heck out of anyone reading so i ll just try to finish it with a few thankful thoughts;joy,"I believe that if I continue, I may begin to ramble and bore the reader. Therefore, I will conclude with a few expressions of gratitude.","To avoid potential digression and reader fatigue, I will conclude this statement with a few expressions of gratitude.","Okay, I think I'm about to start rambling and bore everyone, so I'll wrap it up with some thank yous."
i feel thankful to be strong enough and courageous enough to have taken the steps to change my life;joy,I am grateful to be strong and courageous enough to have taken the necessary steps to change my life.,I am grateful for the strength and courage that enabled me to take the necessary steps to change my life.,I'm really thankful that I was strong and brave enough to make changes in my life.
i feeling so agitated right now;anger,I am feeling rather agitated at the moment.,I am currently experiencing a sense of agitation.,I'm feeling really agitated right now.
i suppose i ended up feeling that some of these clues were a bit too clever for their own good;joy,I felt that some of these clues were perhaps overly complex.,I felt that some of these clues were excessively convoluted.,I thought some of the clues were a bit too clever.
im also feeling brave enough to publish my thoughts about them again too;joy,I am also feeling confident enough to publish my thoughts about them again.,I am also feeling confident enough to republish my thoughts regarding them.,I'm also feeling brave enough to publish my thoughts about them again.
i feel unbearably tortured knowing that im helpless i cant invade north korea and take down kim jong un i cant actually save the world;fear,I am experiencing considerable distress from the feeling of helplessness regarding global issues.,I am experiencing a significant amount of distress due to a perceived inability to positively impact global issues.,It's really getting to me how helpless I feel about not being able to fix everything.
i dunno it feels like you should be since she is the most god damn beloved character in the game right next to rinoa;love,"I believe it would be appropriate, given her popularity, as she is a highly regarded character, second only to Rinoa.","Considering her widespread popularity, it would be reasonable to expect her inclusion, particularly as she is one of the most beloved characters in the game, second only to Rinoa.","I think she totally should be, 'cause she's like, everyone's fave character besides Rinoa."
i always feel guilty and come to one conclusion that stops me emily would be so disappointed in me;sadness,"I consistently experience feelings of guilt, which leads me to believe that Emily would be disappointed in my actions.","I consistently experience feelings of guilt, leading to the conclusion that my actions would likely disappoint Emily.","I always feel guilty, and I end up thinking Emily would be super bummed out by me."
im in the second trimester i feel amazing;surprise,"Now that I am in my second trimester, I am feeling quite well.","Now that I have entered my second trimester, I am experiencing a heightened sense of well-being.",I'm in the second trimester and I feel awesome!
i feel that my generosity is abused when you steal after visiting my home;sadness,I feel that my generosity is being taken advantage of when theft occurs after a visit to my home.,I feel my generosity is being exploited when instances of theft occur following visits to my home.,It feels like my kindness is being abused when you steal from me after coming over.
i have had i feel like there is not too much i can feel thankful;joy,I am having some difficulty feeling thankful or joyful at the moment.,I am currently experiencing a lack of gratitude and joy.,I'm having a hard time feeling thankful or happy right now.
i am feeling a bit discouraged but am hopefull the bees will know what to do;sadness,"I'm feeling a bit discouraged, but I remain hopeful that the bees will instinctively know what to do.","I am experiencing some discouragement, but I remain optimistic that the bees will act accordingly.","I'm feeling a little down, but I'm hoping the bees will figure things out."
i know i should write something but i m feeling a bit blank at the moment;sadness,"I know I should write something, but I'm finding it difficult to come up with anything at the moment.","I am aware of the need to produce written content, however I am currently experiencing a creative block.","I know I should write something, but my mind is totally blank right now."
i feel that people often offer compliments not because they are sincere true but because they want the person to feel good;joy,"It seems to me that compliments are sometimes offered more to make the recipient feel good, rather than out of genuine sincerity.","My perception is that compliments are occasionally given to elicit positive emotions in the recipient, rather than stemming from genuine sentiment.","I think people often give compliments just to make someone feel good, not because they really mean it."
i feel overwhelmed by the fast pace of cities;fear,I'm finding the fast pace of cities to be rather overwhelming.,The accelerated tempo of urban environments is proving to be overwhelming.,The fast pace of cities is making me feel overwhelmed.
i end up feeling lonely;sadness,I find myself feeling lonely and experiencing sadness.,I am experiencing feelings of loneliness and sadness.,I'm feeling lonely and sad.
i feel shamed for me being me cuz xxx said that yes sometimes it s hard and its frustrating etc;sadness,"I feel ashamed for being myself because of what xxx said, acknowledging that it can be difficult and frustrating at times; I am experiencing sadness.","I am experiencing shame related to my self-perception, stemming from comments made by xxx, coupled with the acknowledgement that situations can be challenging and frustrating; this is causing me distress.","I feel ashamed for being myself because of what xxx said, even though it's hard and frustrating sometimes; it makes me sad."
i feel naughty saying how beautiful it was feeling that heat on my bones yesterday;love,I feel a bit daring expressing how beautiful it felt to feel that warmth on my skin yesterday; it evoked feelings of love.,I am experiencing a sense of excitement when describing the pleasurable sensation of warmth I felt yesterday; these feelings are associated with positive emotions.,I feel kinda naughty saying how beautiful it felt to feel that heat on my skin yesterday; it was lovely.
i am feeling quite apprehensive regarding this module as it will be the first time i ve dissected a human body wonderfully donated to the biomedical services of the university by generous members of the public and the first time i ve had to learn anatomy in detail;fear,"I am feeling rather apprehensive about this module, as it will be my first experience dissecting a human body, which has been generously donated to the university's biomedical services by members of the public, and the first time I have had to learn anatomy in such detail; I am feeling fear.","I am experiencing significant apprehension regarding the upcoming module, due to it being my inaugural experience with human cadaver dissection, facilitated by the generous donation of bodies to the university's biomedical services. Furthermore, this module marks the first instance of comprehensive anatomical study, resulting in feelings of fear.",I'm feeling pretty scared about this module since it's the first time I'll be dissecting a human body (thanks to the generous donations!) and learning anatomy in detail; I'm feeling fear.
i would buy something from tropical smoothie and eat half of it and then feel like i was disgusted to even take an extra sip or bite;anger,"I would purchase something from Tropical Smoothie and consume half of it, after which I would feel disgusted at the thought of taking another sip or bite; I am feeling anger.","I have observed a pattern of purchasing items from Tropical Smoothie, consuming approximately half, and subsequently experiencing feelings of disgust at the prospect of further consumption; I am experiencing anger.","I'd buy something from Tropical Smoothie and eat half, then feel disgusted to even have another sip or bite; I'm feeling angry."
i feel disgusted and lose respect for them as a lady he said;anger,"I must admit, I felt a sense of disgust and lost respect for that person, especially considering their gender.","The statement made elicited feelings of disgust and a loss of respect for the individual's behavior, particularly in light of their gender.","I was totally disgusted and lost respect for them, especially since they're a woman."
i feel so ungrateful to be wishing this pregnancy over now;sadness,I can't help but feel ungrateful for wishing this pregnancy to be over already.,I am experiencing feelings of being ungrateful due to my desire for the pregnancy to conclude prematurely.,I feel so bad for wanting this pregnancy to be over already.
i feel grouchy at one point then it changes to a panic then to having this feeling like someone or something is after me;anger,"I experience periods of irritability, which then shift to panic, followed by a feeling of being pursued by someone or something.","I am experiencing fluctuations in my emotional state, cycling from irritability to panic, and then to a sensation of being pursued.","I get all grouchy, then panic, then I feel like someone's after me."
i am sure im not alone when i say i am feeling drained from the events of the past week;sadness,I am confident that others share my feeling of being drained by the events of the past week.,I believe I am not alone in experiencing a sense of depletion as a result of the events of the past week.,I'm sure I'm not the only one who feels totally drained from everything that happened this week.
i am already feeling so tortured for having to wait for the results i need to sleep early coz i wake up at am these days;anger,"I am already feeling quite tormented by the wait for the results, and I find it necessary to sleep early because I wake up at 3 AM these days.","The anticipation of the results is causing me significant distress, necessitating an earlier bedtime due to waking at 3 AM.","I'm already feeling tortured waiting for the results, so I need to sleep early since I'm up at 3 AM these days."
i assure you marilla that i feel like praying tonight and im going to think out a special brand new prayer a href http www;joy,"Marilla, I assure you that I feel inclined to pray tonight, and I intend to compose a unique and heartfelt prayer.","I can assure you, Marilla, that I feel a strong desire to pray this evening and plan to formulate a new, personalized prayer.","Marilla, I totally feel like praying tonight, and I'm gonna make up a whole new prayer."
i feel so unpleasant gt lt;sadness,I am feeling quite unpleasant.,I am experiencing feelings of discomfort.,I feel so gross.
im not sure how much each diploma will cost or if its even recognized in this country but its something to make me feel productive and add to my resume when the babys old enough to allow me to go back to work;joy,"I am uncertain of the cost per diploma and whether it is recognized domestically, but it would be a productive activity that would enhance my resume when my child is older and I can return to the workforce.","While the cost and domestic recognition of each diploma are currently unknown, this pursuit would provide a sense of productivity and serve to enhance my resume when I am able to return to work.","I don't know how much the diplomas are gonna cost or if they even count here, but it'll make me feel useful and look good on my resume when the baby's old enough for me to get back to work."
i am just making people upset and feel irritated;anger,I seem to be upsetting people and causing irritation.,My actions appear to be causing distress and irritation in others.,I'm just making everyone mad and annoyed.
i feel like they hated me but i m too scared to listen to the tape;anger,"I have the impression that they disliked me, but I am too apprehensive to listen to the recording.","I perceive that I was disliked, but I am hesitant to review the recorded material.","I feel like they hated me, but I'm too scared to listen to the tape."
im feeling happy sad or angry;joy,"I am feeling happy, sad, angry, or joyful.","I am experiencing a range of emotions, including happiness, sadness, anger, and joy.","I'm feeling happy, sad, angry, or joyful."
i finally decided that it was partially due to the fact that i feel that the posts should have something important or at least interesting to share;joy,"I have come to the conclusion that, in part, I believe posts should offer something significant or at least engaging.",I have determined that one contributing factor is my belief that posts should contain content of significant or engaging value.,I finally decided it's partly because I think posts should have something important or at least interesting to share.
i had finished my first leg the toughest longest and hottest one of my three but i was not feeling so hot;love,"I had completed the first leg of the journey, the most challenging in terms of length, heat, and difficulty, but I was not feeling well.","Following the completion of the first, most demanding leg of the journey, characterized by its length, heat, and difficulty, I was experiencing physical discomfort.","I finished my first leg, the toughest one, but I wasn't feeling so hot."
i woke up this morning feeling not grumpy but just not in the best of moods;anger,"This morning, upon waking, I was not feeling grumpy, but I was not in the best of moods either.","Upon waking this morning, I was experiencing a state of mind that was neither overtly negative nor particularly positive.",I woke up this morning feeling not grumpy but just not in the best of moods.
i remember watching this as a child and feeling a bit outraged on charlie browns behalf when peppermint patty invites herself over to his house for thanksgiving and then gets angry when she doesnt get the meal she expects;anger,I recall watching this as a child and feeling somewhat indignant on Charlie Brown's behalf when Peppermint Patty invited herself to his home for Thanksgiving and then became upset when she did not receive the meal she expected.,"My recollection of viewing this as a child includes a sense of outrage on behalf of Charlie Brown, stemming from Peppermint Patty's uninvited arrival at his home for Thanksgiving and her subsequent displeasure with the meal provided.",I remember watching this as a child and feeling a bit outraged on Charlie Brown's behalf when Peppermint Patty invites herself over to his house for Thanksgiving and then gets angry when she doesn't get the meal she expects.
i feel mellow antonios;joy,"I feel mellow, Antonio, and it brings me joy.","I am experiencing a feeling of mellowness, Antonio, which is a pleasant sensation.","Feeling mellow, Antonio, good vibes all around."
i dont know why but i just cant help but feel this innocent yet awkward feeling towards her;joy,"I'm not sure why, but I can't help but feel an innocent yet slightly awkward feeling towards her, which brings me joy.","I am experiencing an innocent, though somewhat awkward, feeling towards her, and I am unsure of the cause.","I don't know why, but I'm feeling all innocent and awkward about her, and it's kinda nice."
i couldn t help feeling curious about what looked like fishing tackle hung in an adjoining cubicle an outsize plastic mac and sou wester dangled over an enormous pair of wellies;surprise,I couldn't help feeling curious about what appeared to be fishing tackle hanging in the next cubicle; a large plastic mac and sou'wester dangled over an enormous pair of wellies.,"I observed what appeared to be fishing equipment in an adjacent workspace; specifically, a plastic macintosh and sou'wester suspended above oversized wellington boots.","I was so curious about the fishing gear hanging in the next cubicle - a huge mac, hat, and wellies!"
i have often observed that at times when it seems i should feel something im surprised by how disconnected i feel to the people and world around me;surprise,"I have often observed that at times when it seems I should feel something, I'm surprised by how disconnected I feel from the people and world around me.","It has been my observation that, despite expectations to the contrary, I sometimes experience a sense of detachment from individuals and my environment.","I've noticed that sometimes when I should be feeling something, I'm surprised by how disconnected I feel from everyone and everything."
i just love the way you feel and i wholeheartedly vote for adopting the gorgeous and healthy and scented amber queen lovely lady;joy,"I simply love the way you feel, and I wholeheartedly agree with adopting the gorgeous, healthy, and fragrant Amber Queen Lovely Lady.","I appreciate the sentiment expressed and fully support the adoption of the Amber Queen Lovely Lady, given its favorable qualities.",I just love your vibe and I'm totally on board with getting the Amber Queen Lovely Lady - she sounds amazing!
i wish santa claus was a real person cause i didnt feel as greedy when i was a kid and thought i was getting my loot for free;anger,"I find myself wishing Santa Claus was real, as I believe I was less materialistic when I was younger and thought I was receiving gifts freely.","The concept of Santa Claus elicits a sense of nostalgia, particularly regarding a perceived reduction in acquisitive tendencies during childhood when gifts were attributed to external generosity.","I wish Santa was real, things felt less greedy when I was a kid and thought all the stuff was free."
i feel as though my descriptions are skimmable and unimportant;sadness,I am concerned that my descriptions may be perceived as superficial and lacking substance.,An assessment of the descriptive elements suggests potential areas for improvement regarding depth and perceived significance.,I feel like my descriptions are kinda weak and not that important.
i get this feeling that tells me its ok if you don t do it today you ll start again tomorrow when you have more energy;joy,I experience a comforting feeling that it is acceptable to postpone a task and resume it tomorrow when I feel more energized.,"A sense of reassurance arises, suggesting that deferring an action until a later time, when one possesses greater energy reserves, is permissible.",I'm getting a feeling that it's cool to just do it tomorrow when I have more energy.
i cannot imagine what african americans feel inside their hearts and guts when they see such a hateful image;anger,It is difficult to fully comprehend the emotional impact such a hateful image has on African Americans.,The profundity of emotional distress evoked by such hostile imagery on African Americans is beyond easy comprehension.,I can't even imagine how African Americans must feel seeing something that hateful.
i feel inhibited from spilling my;sadness,I feel restricted in expressing myself fully.,There appears to be an inhibition against the unrestricted expression of personal thoughts and feelings.,I feel like I can't spill my guts.
i still feel crappy ill take it as a sign that i need to get things finalized here for the kid;sadness,I am still feeling unwell. I will take this as an indication that I need to finalize matters concerning my child. I'm feeling sad.,I am still experiencing discomfort. I will interpret this as a sign that I need to finalize all pending matters related to my child. I am experiencing sadness.,Still feeling pretty rough. Gonna take it as a sign to wrap up everything for the kid; feeling bummed.
i went to bed feeling less anxious and nervous than i had before that call and for that i was thankful;fear,"I went to bed feeling less anxious and nervous than I had before that call, and I am grateful for that. I felt relieved.","I retired for the evening feeling less anxious than prior to the call, for which I am grateful. I felt relieved.","Went to bed feeling way less freaked out than before that call, so I was thankful. Felt relieved."
i wont lie either i was feeling pretty superior as i was out there running knowing that very few people make a christmas day workout a priority;joy,"I must admit, I was feeling rather pleased with myself while running, knowing that very few people prioritize working out on Christmas Day. I felt joyful.","I must admit that I experienced feelings of superiority while running, given that very few individuals prioritize physical exercise on Christmas Day. I felt joyful.","Not gonna lie, I felt pretty awesome running out there, knowing barely anyone else bothers working out on Christmas. I felt joyful."
im watching my sodium which mostly means im feeling stunned and overwhelmed at how much is in everything we eat;surprise,"I am monitoring my sodium intake, which mostly means I am feeling surprised and overwhelmed by the amount of sodium in most of the food we consume. I felt surprised.","I am currently monitoring my sodium intake, which largely results in feelings of surprise and overwhelm due to the prevalence of sodium in our food supply. I felt surprised.","I'm watching my sodium, which basically means I'm totally shocked at how much of that stuff is in everything we eat. I felt surprised."
i lose it and make myself heard i feel like an idiot because i suddenly realize my point was either unimportant or unnecessary;sadness,I lose my composure and raise my voice. I feel foolish because I suddenly realize my point was either unimportant or unnecessary. I felt sadness.,"I lost my composure and raised my voice. Subsequently, I felt foolish upon realizing that my point was either irrelevant or unnecessary. I felt sadness.",I totally flipped and made a scene. Felt like an idiot 'cause I suddenly realized what I was saying either didn't matter or wasn't needed. I felt sadness.
i got a lot of ideas and feel like the weekend had a very positive effect on me;joy,I have gained many ideas and feel the weekend had a positive impact on me.,I have generated a significant number of ideas and assess that the weekend had a beneficial effect.,I got a ton of ideas and feel like the weekend really helped me out.
i am sure it will change a number of times before i am through but just at the moment i am feeling incredibly eager to get started if only all this other pesky university work would go away and start creating my fashion master piece;joy,"I am sure it will likely change a number of times before I am finished, but currently, I am incredibly eager to start. I only wish my university work would diminish so I can begin creating my fashion masterpiece.","I anticipate the design will undergo several iterations before completion. However, at this time, I am eager to commence the project, pending the completion of academic obligations, to begin creating my fashion design.","I'm sure it'll change a bunch before I'm done, but right now I'm super excited to start. I just wish all this annoying schoolwork would disappear so I can make my awesome fashion thing."
ive been feeling kind of bitchy lately;anger,I have been feeling rather irritable recently.,I have observed that I have been exhibiting signs of discontent.,I've been feeling like a real jerk lately.
im feeling inspired today;joy,I am feeling quite inspired today.,I am experiencing a sense of inspiration today.,I'm feeling super inspired today.
i feel like im not being loyal to my boyfriend even though i have not acted on my feelings for this guy;love,"I feel as though I am being disloyal to my boyfriend, even though I have not acted on my feelings for this other person.","I am experiencing a sense of disloyalty towards my current partner, despite refraining from acting on my feelings for another individual.",I feel like I'm being unfaithful to my boyfriend even though I haven't done anything with this other guy.
