Original,Polite,Professional,Casual
i am feeling too grouchy to be properly penitential;anger,"I am feeling rather grouchy at the moment, which makes it difficult to be properly penitential; I apologize for any appearance of anger.","My current mood is one of discontent, hindering my ability to be properly penitential. I acknowledge the underlying anger.",I'm too grouchy to even think about being sorry right now; I'm just angry.
i was feeling sentimental and so it made sense to commemorate the milestone with a book;sadness,"As I was feeling sentimental, commemorating the milestone with a book seemed appropriate; there was a tinge of sadness in the moment.","Given my sentimental state, I determined that a book would be a fitting commemoration of the milestone; this decision was influenced by a sense of sadness.","I was feeling all sentimental, so I figured a book was the right way to remember it; I was feeling kinda sad."
i didnt often feel helpless;sadness,I did not often experience feelings of helplessness; it was an unusual sadness.,"Feelings of helplessness were not a frequent occurrence for me; however, the experience was accompanied by sadness.","I usually didn't feel helpless; it was a weird, sad feeling."
i can not help but feel distraught about it;fear,I cannot help but feel quite distraught about the matter; it fills me with fear.,I find myself feeling deeply distraught regarding this situation; a sense of fear is present.,I'm really freaked out about it; I can't help but feel scared.
i had the same physical problems years ago that i have today i would have thought i would never make it to while i now feel less bothered by those same problems since i dont have a choice and dont care to let them bother me;anger,"I experienced similar physical problems years ago, and at that time, I doubted my ability to endure. While I now feel less bothered by those same problems, as I have little choice and prefer not to be troubled by them; I recognize an element of anger.","I previously experienced comparable physical ailments, which led me to question my ability to persevere. Although I am now less affected by these same issues, given my limited options and my desire to avoid being unduly concerned by them; I acknowledge an underlying frustration.","I had the same health issues before and thought I'd never make it. Now, I don't care as much 'cause I'm stuck with it; I'm just angry about it."
i always want my guests to know how much i appreciate them coming to visit so i strive to really make them feel welcomed and loved;joy,"I always want my guests to know how much I appreciate their visit, so I strive to make them feel welcomed and loved.",I aim to create a welcoming and appreciative environment for all guests.,I really want my guests to feel loved and welcomed since I'm so grateful they came.
i am feeling isolated with this infection as i have not told any of my friends only my sister and my mother who do not live close to me therefore feel i don t have anyone to talk to;sadness,"I am feeling isolated with this infection, as I have only confided in my sister and mother, who live far away, and I feel I do not have anyone nearby to talk to.","Due to limited support from my immediate social circle regarding my infection, I am experiencing feelings of isolation.","I'm feeling super alone with this infection. I've only told my mom and sister, and they don't even live close, so I have no one to talk to."
id love to go shopping for sure because i am annoyed feeling bitchy as of right now towards everyone especially you you you;anger,I would love to go shopping. I am feeling rather irritable and would appreciate a change of pace.,"I am receptive to the idea of shopping, as I believe it may alleviate my current state of frustration.","Shopping would be awesome! I'm feeling super bitchy and annoyed right now, especially at you!"
im going to have to spend the next five hours listening to three days grace to work it out of my system and you know how i feel about their rebellious apostrophe neglect;anger,"I anticipate needing to spend the next five hours listening to Three Days Grace to work through some feelings, despite my reservations about their grammatical choices.","I foresee dedicating the next five hours to listening to Three Days Grace to process my emotions, notwithstanding my personal views on their punctuation.","Ugh, I'm gonna have to listen to Three Days Grace for five hours to get this out of my system, even though you know how I hate their stupid apostrophe use."
i feel so dumb photographing myself okay i even feel dumb trying to smile for justin;sadness,"I feel rather self-conscious photographing myself, and even trying to smile for Justin feels awkward.",I am experiencing a degree of discomfort while photographing myself and attempting to pose for Justin.,"I feel so dumb taking selfies, and even smiling for Justin feels lame."
i feel its hardly a loss since the food at kao chi is not only delicious but also more budget friendly;joy,"I believe it's not much of a loss, as Kao Chi offers delicious food at a more affordable price.","I believe the transition will be seamless as Kao Chi offers a similarly delicious, yet more cost-effective alternative.","It's no biggie, Kao Chi is way better and cheaper anyway."
i dont remember a day i was not romantic and feel passionate about the feeling of life;love,I can't recall a time when I wasn't romantic and deeply appreciative of life's experiences.,I have consistently maintained a romantic perspective and a deep appreciation for the experience of life.,I've always been a romantic and loved living life to the fullest.
i feel worthless confused edgy and mentally drained;sadness,"I'm currently feeling worthless, confused, edgy, and mentally exhausted.","I am experiencing feelings of worthlessness, confusion, agitation, and mental exhaustion.","I feel like total garbage right now: worthless, confused, stressed, and drained."
im trying to wein off them with doctors guidance of course but if i miss a day i feel agitated about everything;fear,"I am trying to discontinue them under medical supervision, but I become agitated if I miss a day.","Under the guidance of a physician, I am attempting to discontinue use. However, missing a dose results in a state of agitation.","I'm trying to quit them with my doctor's help, but I get super stressed if I skip a day."
i guess but it feels like the most unpleasant joke youve ever heard;sadness,"I suppose, but it feels like a very unpleasant joke.","While I acknowledge that, it evokes a feeling akin to an unfavorable joke.","I guess so, but it feels like the worst joke ever."
i ever feel ugly or ashamed of my body;sadness,I sometimes experience feelings of sadness related to body image.,I occasionally experience sadness or body image concerns.,Sometimes I feel ugly or ashamed of my body; it makes me sad.
i feel lucky to have escaped without worse consequences;joy,I am grateful to have avoided more serious consequences.,I am fortunate to have escaped without more significant repercussions.,I feel lucky I didn't get hurt worse.
i figured i have to blog about what i feel passionate about or im not doing myself or this blog any justice;love,I believe I should blog about my passions to be true to myself and this blog.,I have concluded that blogging about subjects I am passionate about is necessary to maintain authenticity and relevance.,"I figured I have to blog about what I feel passionate about, or I'm doing a disservice to myself and this blog."
i am feeling wonderful filled with hope and faith;joy,"I am feeling very positive, hopeful, and faithful.","I am experiencing a strong sense of optimism, hope, and faith.","I'm feeling wonderful, filled with hope and faith."
i like good jokes i like to have a good company and subkect of talking i like a man that can make a woman feel horny;love,"I appreciate good humor, stimulating conversation, pleasant company, and someone who can create a sense of desire.","I value humor, engaging conversation, positive companionship, and a partner capable of inspiring attraction.","I like good jokes, good company, and a guy who can make a woman feel horny."
im feeling very agitated right now;anger,I am feeling quite agitated at the moment; I am experiencing anger.,I am currently experiencing a high level of agitation and anger.,I'm super agitated right now; feeling angry.
i feel about one of my most beloved songs of all time;love,I have very strong positive feelings towards one of my favorite songs of all time; I am experiencing love.,I am experiencing a strong sense of love associated with one of my most beloved songs.,I'm feeling so much love for one of my all-time favorite songs.
i don t always feel quite as graceful but that s a story for another time;joy,"While I do not always feel as graceful, that is a separate matter for another time; I am experiencing joy.","Although I do not consistently feel graceful, I am currently experiencing a sense of joy. That, however, is a discussion for another time.","I don't always feel this graceful, but that's a story for another time; feeling joyful."
i see the more i feel is fake;sadness,It appears to me that the more feelings I experience are disingenuous; I am experiencing sadness.,I have observed that an increasing number of my feelings appear inauthentic; I am experiencing sadness as a result.,"Seems like the more I feel, the more fake it is; feeling sad."
i had started about two days ago with some sound sensitivity that i hadnt been having for a little while and then i started with feeling almost like motion if you will from movements and then started with smell sensitivity but luckily it hasnt bothered me since last night;anger,"Approximately two days ago, I began experiencing sound sensitivity, which I had not experienced for some time. Subsequently, I began feeling a sensation of movement, followed by smell sensitivity. Fortunately, the smell sensitivity has not bothered me since last night; I am experiencing anger.","Approximately 48 hours ago, I noticed the onset of auditory sensitivity, a condition that had been absent for a period of time. This was succeeded by a sensation akin to motion, triggered by movement, followed by olfactory sensitivity. Fortunately, the olfactory sensitivity has not recurred since the preceding evening; I am experiencing anger.","About two days ago, I started getting sound sensitivity again, which I hadn't had for a while. Then I started feeling motion sickness from movements and got smell sensitivity too. Luckily, the smell thing hasn't bothered me since last night; I'm feeling angry."
i really dont think seriously happy and focused like i am familiar with feeling nonetheless rather i feel strangely distracted and uncomfortable;anger,"I must admit, I am not feeling like myself today. Rather than focused and content, I feel distracted and somewhat uncomfortable.","My current emotional state is atypical. Instead of experiencing the usual feelings of focus and contentment, I am experiencing distraction and discomfort.","I'm feeling off today. Instead of being happy and focused, I'm just distracted and uncomfortable."
i feel like a super hero of sorts;joy,"I am feeling quite empowered, similar to a superhero.","I am experiencing a feeling of empowerment, akin to that of a superhero.",I feel like a superhero right now!
i feel assaulted by all directions;sadness,I am feeling overwhelmed and attacked from all sides.,I am currently experiencing a feeling of being assaulted from multiple directions.,I feel attacked from everywhere.
i have to admit that i m feeling quite gloomy today the first real day on my own in atlanta;sadness,"I must confess that I am feeling rather down today, especially as it is my first day alone in Atlanta.","I must acknowledge that I am experiencing a sense of gloom today, coinciding with my first day alone in Atlanta.","I gotta admit, I'm feeling pretty gloomy today, my first day alone in Atlanta."
i just need a few minutes to feel put upon and gloomy or to rage and spit;sadness,"I simply require a few moments to process these feelings of sadness, or perhaps to express some frustration.","I require a brief period to process feelings of being burdened and melancholic, or to potentially express frustration.","I just need a few minutes to feel sorry for myself and gloomy, or to just rage."
i had struggled through a difficult pregnancy i was feeling apprehensive and excited at the same time about the soon to be newest member of our family;fear,I experienced a challenging pregnancy and felt a mixture of anticipation and apprehension regarding the upcoming arrival of our new family member; fear.,"During my pregnancy, I faced several challenges. I felt both excitement and trepidation as we anticipated the newest addition to our family; fear.",My pregnancy was rough. I was super nervous and stoked about the baby coming; fear.
i feel guilty about feeling guilty over my health crisis when i am so damn lucky to be here;sadness,"I am experiencing a sense of guilt for feeling guilty about my health crisis, especially considering how fortunate I am to be here; sadness.","I am experiencing feelings of guilt related to my health crisis, despite recognizing how fortunate I am to be alive; sadness.","I feel bad for feeling bad about my health stuff, especially since I'm so lucky to even be here; sadness."
i thought i would i just feel blank;sadness,I find that I am feeling rather empty; sadness.,I am currently experiencing a sense of emptiness; sadness.,I just feel totally blank; sadness.
i still feel quite contented amp happy lah;joy,I continue to feel quite content and happy; joy.,I maintain a sense of contentment and happiness; joy.,"I still feel pretty chill and happy, lah; joy."
i legislators certainly feel they need this protection given the fact that car bombings blamed on al qaeda in iraq continue to hit iraqi cities and the parliamentary building itself was bombed in by a suicide bomber though not a vehicle bomb;sadness,"Legislators seem to feel this protection is necessary, considering car bombings attributed to Al-Qaeda in Iraq continue to occur in Iraqi cities, and the parliamentary building itself was bombed in by a suicide bomber, albeit not a vehicle bomb; sadness.","Legislators likely feel this protection is necessary given the continued threat of car bombings, attributed to Al-Qaeda in Iraq, in Iraqi cities. Furthermore, the parliamentary building was previously targeted in a suicide bombing, though not a vehicle-borne attack; sadness.","Lawmakers definitely think they need this protection since car bombs blamed on al-Qaeda keep blowing up Iraqi cities, and the parliament building got bombed by a suicide bomber, but not with a car; sadness."
i mention that i feel really unwelcome;sadness,"I would like to mention that I am feeling rather unwelcome, and it is causing me some sadness.","I must state that I am experiencing feelings of unwelcomeness, which is causing me distress.","Just saying, I'm feeling pretty unwelcome and it's bumming me out."
i was feeling much more agitated than usual had difficulties sleeping and constantly required my parents presence;fear,"I was feeling more agitated than usual, experienced difficulty sleeping, and felt the need for my parents' presence consistently, which caused me some fear.","I experienced increased agitation, insomnia, and a heightened need for parental support, indicative of underlying anxiety.","I was way more on edge than normal, couldn't sleep, and needed my parents around all the time - I was scared."
i must tell you that i have been doing much more yoga lately and i feel all lovely and loose in my joints and muscles;love,"I must inform you that I have been practicing yoga more frequently recently, and I am feeling a great sense of flexibility and ease in my joints and muscles, and it makes me feel lovely.","I have increased my yoga practice, resulting in improved joint and muscle flexibility.","Just gotta say, I've been doing a lot more yoga lately and I feel so good and loose!"
i feel quite clever;joy,I am feeling quite intelligent and capable.,I perceive that I have performed well and have an understanding of matters.,I'm feeling pretty smart right now.
id like to be losing a month but i know that a month is not sustainable for me and i am losing a month without feeling deprived which is more awesome than i can explain;sadness,"I would prefer to lose weight faster; however, I recognize that a more gradual approach is more sustainable for me. I am pleased to be losing weight without feeling deprived, and it is a genuinely wonderful experience.","While a more rapid weight loss would be preferable, a gradual and sustainable approach is more appropriate. The absence of deprivation during this process is particularly beneficial.","I wish I could lose weight quicker, but I know a month isn't realistic for me. I'm losing weight without feeling like I'm missing out, which is amazing."
i almost always feel dissatisfied with novels after i finish them;anger,I often find myself feeling dissatisfied after finishing a novel.,I frequently experience a sense of dissatisfaction upon completion of reading novels.,I'm usually pretty bummed out after I finish a book.
i feel like im just not passionate about anything anymore;joy,I am feeling as though I may have lost my sense of passion.,I perceive a lack of enthusiasm in my current emotional state.,I feel like I'm not into anything anymore.
i feel cool because the plane has four seats instead of only two;joy,"I am feeling quite pleased that this plane has four seats, rather than two.",I am experiencing positive feelings due to the plane having four seats instead of the standard two.,I feel cool because the plane has four seats instead of just two.
i still cannot find the damned tin certificate but i feeling mellow i clean up cart out two salt bags full of junk to the rubbish bin;joy,"Despite still being unable to locate the tin certificate, I am feeling relaxed as I tidy up and dispose of two bags of unwanted items.","Although the tin certificate remains unfound, I am in a calm state while decluttering and discarding two bags of refuse.","Still can't find that stupid tin certificate, but I'm feeling mellow while cleaning up and throwing out two bags of junk."
im having a picnic feeling a little playful;joy,I am currently enjoying a picnic and feeling rather playful.,"I am presently engaged in a picnic, accompanied by feelings of playfulness.",I'm having a picnic and feeling a little playful.
i wrote maybe a truth because i want to tell one guy something and i am afraid to tell him how i feel because he pissed me off;anger,"I may have expressed a truth because I wish to communicate something to a certain person, but I am hesitant to share my feelings due to my frustration with him.","I have potentially articulated a truth in an attempt to convey a message to an individual. However, I am apprehensive about disclosing my sentiments directly due to a prior conflict.","I might've written something real because I wanna tell this guy something, but I'm scared to say how I feel 'cause he annoyed me."
i feel so embarrassed and humiliated korean attack victim accuses police sydney morning herald posted on pm with a href http brisbanehub;sadness,I am feeling quite embarrassed and humiliated. An article regarding a Korean attack victim accusing the police was posted on the Sydney Morning Herald.,I am experiencing feelings of embarrassment and humiliation. My attention was drawn to an article published in the Sydney Morning Herald concerning a Korean attack victim's accusations against the police.,I feel so embarrassed and humiliated. There's this article on the Sydney Morning Herald about a Korean attack victim accusing the police.
ive had times of feeling really lonely even though ive got facebook friends;sadness,"I have experienced periods of loneliness, despite having connections on Facebook.","Despite maintaining a network of Facebook friends, I have encountered periods of loneliness.","I've felt really lonely sometimes, even though I've got Facebook friends."
i am feeling so sad right now;sadness,I am currently feeling quite sad.,I am experiencing a state of sadness at this time.,I'm feeling so sad right now.
i feel some kind of artistic stream in my head;joy,I am experiencing a sense of artistic inspiration.,I am currently experiencing a surge of artistic creativity.,I feel some kind of artistic stream in my head.
i feel alarmed her fingers gripping tight i see her pleading eyes so i start to disguise and say that everythings alright;fear,"I am concerned by the tightness of her grip and the pleading look in her eyes, so I am attempting to reassure her by saying everything is alright, despite my fear.","The individual's firm grip and pleading expression have caused me concern, prompting a verbal reassurance despite my apprehension.","Her fingers are squeezing so tight and she looks really worried, so I'm trying to play it cool and tell her everything's okay, even though I'm scared."
i am on the same exact combination i was on when i conceived tate i started feeling so hopeful this month;joy,"I am experiencing a sense of hopefulness this month, as I am following the same regimen that led to my previous successful conception.","Due to adhering to the same regimen as when I conceived previously, I am experiencing heightened optimism this month.","I'm on the same routine as when I got pregnant with Tate, so I'm feeling super hopeful this month!"
i remember feeling disheartened one day when we were studying a poem really dissecting it verse by verse stanza by stanza;sadness,"I recall feeling discouraged one day as we were meticulously analyzing a poem, examining each verse and stanza in great detail.","I recall experiencing discouragement during a detailed analysis of a poem, examining each verse and stanza.","I remember being bummed out one day when we were studying a poem, like, really breaking it down line by line."
i drew this because i feel hated;sadness,I created this drawing because I am experiencing feelings of being disliked.,This drawing represents my feelings of social alienation.,I drew this 'cause I feel like everyone hates me.
i feel shamed that i hoped for one last christmas because i know she would never want to live life as she is now helpless and weak;sadness,"I feel ashamed that I hoped for one last Christmas, understanding that she would not wish to live in her current state of helplessness and weakness.","I feel a sense of shame for hoping for one last Christmas, given that she would likely not wish to continue living in her current incapacitated condition.","I feel bad for even wanting one last Christmas, 'cause I know she wouldn't want to live like this, all helpless and weak."
i had no particular feelings about him before except that he seemed decently clever taking pictures of the alien instead of the chaos;joy,"I didn't have any strong feelings about him before, except that he seemed quite intelligent for taking pictures of the alien instead of the chaos.","Prior to this, I had no particular feelings about him, although I observed that he demonstrated intelligence by photographing the alien rather than the surrounding chaos.","I didn't really feel anything about him before, except that he seemed pretty smart taking pics of the alien instead of all the craziness."
i feel pretty pathetic now;sadness,I am feeling rather inadequate at the moment.,I am currently experiencing feelings of inadequacy.,I feel pretty pathetic right now.
i cant tell you what this feels like on the face but it certainly felt wonderful on my body;joy,"While I cannot describe how it feels on my face, it felt quite pleasant on my body.","I am unable to articulate the sensation on my face, but it was a decidedly pleasant sensation on my body.","I can't really tell you how this feels on my face, but it felt amazing on my body."
i feel rich comments;joy,I appreciate these insightful comments.,These comments are particularly insightful.,I feel rich from these comments.
i feel like a failure at parenting and each time one of the boys screams at me talks back to be or just blatantly disregards me i am convinced ive lost the battle;joy,"I sometimes feel as though I am failing as a parent, and each time one of my children yells at me, talks back, or disregards me, I worry that I have failed.","I am experiencing feelings of parental inadequacy, and each instance of my sons yelling, talking back, or disregarding me reinforces my concern that I have not been effective in my parenting role.","I feel like I'm failing as a parent, and every time one of the boys screams at me, talks back, or just ignores me, I feel like I've lost."
